Price,終値,高値,安値,始値,出来高
Ticker,8308.T,8308.T,8308.T,8308.T,8308.T
Date,,,,,
2020-12-02,318.3237609863281,321.0857999089438,315.6480670596912,319.79109910285933,11806100
2020-12-03,323.3299560546875,325.8330390334156,321.77629926941256,323.67520433783005,10849000
2020-12-04,325.5741271972656,325.7467381778915,321.94895417428194,323.24365506238223,6106200
2020-12-07,325.4878234863281,328.595111028639,324.53837085662786,327.1277727517605,7086100
2020-12-08,324.1067810058594,325.7467301555806,323.2436471017159,324.1067810058594,5074900
2020-12-09,323.58892822265625,325.83308186924523,321.77634157192057,322.03529757388793,8031900
2020-12-10,318.8416748046875,326.0919946924966,318.8416748046875,324.1931158132472,7613600
2020-12-11,327.0414123535156,327.0414123535156,319.87741189414635,320.99947536921457,9762600
2020-12-14,325.4878234863281,328.3361550346708,324.6246895212839,326.2646387867163,6623200
2020-12-15,320.3952941894531,324.10675919115926,319.6184526554059,323.5888736153793,7428900
2020-12-16,319.87738037109375,326.4372022900331,319.87738037109375,324.1067305751625,7088400
2020-12-17,315.0438537597656,319.79108991231004,315.0438537597656,319.1005933718782,8285400
2020-12-18,314.6123352050781,315.9070361730003,311.6776849459397,312.28186292651486,10380600
2020-12-21,314.3533935546875,320.8268981473231,311.9366027023156,317.6332920119865,10139000
2020-12-22,308.7430114746094,314.18074459475434,307.62092158231695,313.92181495694047,9848700
2020-12-23,304.5999450683594,307.44830271500757,302.3557916821154,306.32621285150765,9535100
2020-12-24,307.1893615722656,311.15978293332495,305.635731028735,308.3977438106514,8914700
2020-12-25,306.8441162109375,308.6567027562844,305.2041669901979,305.2041669901979,5720900
2020-12-28,308.052490234375,308.6566945136079,305.7220444589557,306.41254105743025,8717500
2020-12-29,311.76397705078125,312.3681549798826,309.0882566768856,310.2966388758447,7912800
2020-12-30,311.0734558105469,314.6123101087278,308.74301005863987,311.76397874281145,8325900
2021-01-04,309.3471984863281,313.5765495195074,306.1536187163083,311.50503333394585,8972400
2021-01-05,305.98095703125,308.7429959526015,305.37675278571834,308.4840399870499,11159400
2021-01-06,313.14495849609375,315.73436011433296,305.2904613267058,306.23988751412253,15217200
2021-01-07,323.416259765625,326.696157815049,319.3595201890836,321.43103613297,17994200
2021-01-08,333.169677734375,333.169677734375,324.2794093052263,327.9045557973646,19044400
2021-01-12,334.8959655761719,338.52113862644364,331.78867815319,334.03283164427455,11778500
2021-01-13,339.7294921875,340.24737777107686,332.9107399692108,334.1191221037201,11535600
2021-01-14,339.4705810546875,342.4915499602773,334.1191662263835,334.1191662263835,10471200
2021-01-15,336.36328125,344.30409708672204,336.2769625944448,342.40521836828555,12333800
2021-01-18,334.0328063964844,335.75907412979956,330.92551920836604,333.08335387501,8003800
2021-01-19,332.2202453613281,335.32753278657526,330.5802961576791,334.0328318877854,8553800
2021-01-20,327.2140808105469,332.13392844737876,324.7972899823027,331.01186486549364,13091200
2021-01-21,324.6246643066406,330.92553122575157,323.7615304086388,329.45821940360213,9075300
2021-01-22,323.3299560546875,323.67520433783005,320.48159845206123,321.8626179253871,8413400
2021-01-25,321.6037292480469,324.45206087259584,319.87746127177263,323.6752455514242,8067500
2021-01-26,315.3891296386719,320.7405704881172,315.0438813382334,320.2226848670811,12200000
2021-01-27,311.6777038574219,317.11543771633353,310.7282511551846,316.25230368534693,16042100
2021-01-28,316.683837890625,317.02908619909795,308.1388171373214,310.72821896200475,17624000
2021-01-29,313.3175964355469,317.63326580793733,312.54078121666765,316.77013193345925,15279400
2021-02-01,321.7762756347656,321.86259428439996,317.9784921176355,319.2731928398903,14273000
2021-02-02,323.416259765625,324.0204376480166,318.8416346179234,320.9131505618098,11943600
2021-02-03,336.6221923828125,338.26214138524466,326.35090511415444,327.127720289964,20016100
2021-02-04,334.7232971191406,337.4853359806035,332.39285152423895,333.6012336483459,10126800
2021-02-05,340.50634765625,340.6789849847744,335.4138625538772,338.3485127534854,13819600
2021-02-08,349.8281555175781,350.00079283209607,341.88733952411485,341.88733952411485,13059700
2021-02-09,351.1228942871094,356.5606541928122,349.6555823182121,351.81341727902463,14408200
2021-02-10,353.0217590332031,357.07849882978917,348.01559303553825,350.77760566361843,10586600
2021-02-12,361.3078308105469,362.51621291879195,353.366988943643,353.6259449001805,12709400
2021-02-15,372.3559875488281,378.3979253089553,369.4213373334894,373.3917588440103,14119800
2021-02-16,389.2734069824219,391.17231218693183,373.9096333850506,375.6359012652387,22178900
