Price,終値,高値,安値,始値,出来高
Ticker,8316.T,8316.T,8316.T,8316.T,8316.T
Date,,,,,
2023-01-17,1678.1551513671875,1715.8597080305435,1665.3842657146474,1684.2365997229685,40445400
2023-01-18,1674.50634765625,1690.3179576827192,1591.495589885539,1678.155172173644,61089900
2023-01-19,1644.7076416015625,1695.7911845464807,1639.2344048574641,1674.506337868336,39441000
2023-01-20,1662.34375,1668.4250873577516,1632.5449408344446,1641.971108389258,23058300
2023-01-23,1678.1551513671875,1696.0952792574699,1650.4849733555416,1659.9110290064161,31756500
2023-01-24,1717.9881591796875,1717.9881591796875,1683.628322502928,1688.4934587274126,24742200
2023-01-25,1721.029052734375,1728.3267025853381,1709.4744775881165,1718.2924340402637,21214200
2023-01-26,1716.7720947265625,1730.4551879363917,1697.0076638745752,1725.8941568664486,21576900
2023-01-27,1763.5985107421875,1763.5985107421875,1723.1573362120039,1734.1038094965693,33986700
2023-01-30,1763.5985107421875,1766.0310232432184,1731.9752914623646,1740.7933580660097,28631100
2023-01-31,1718.596435546875,1774.241012281673,1718.596435546875,1772.7207057728035,39138600
2023-02-01,1726.8062744140625,1757.2131837701443,1723.4615555856114,1727.1103802542098,27441000
2023-02-02,1701.5684814453125,1730.7590766303456,1693.0545207319167,1717.379979601683,29697000
2023-02-03,1710.0823974609375,1720.7248766058253,1685.1488373373852,1693.358692553179,26988300
2023-02-06,1677.85107421875,1708.5619748949732,1651.3970980991803,1695.1829896074337,37901400
2023-02-07,1713.1231689453125,1724.0696428682857,1673.8983040546584,1690.013909101272,34075500
2023-02-08,1725.8939208984375,1733.191569612596,1710.3864173808513,1717.6840660950095,20980200
2023-02-09,1725.8939208984375,1745.050248773103,1719.204372459365,1719.204372459365,20205000
2023-02-10,1745.05029296875,1759.3414849448254,1736.8404379573967,1742.9217749221189,24289500
2023-02-13,1756.6048583984375,1787.6198660741607,1746.8746970296977,1757.517064506547,33000000
2023-02-14,1774.8489990234375,1786.09957825825,1763.2944253182825,1770.8961800827003,18192000
2023-02-15,1797.35009765625,1804.6477463540887,1782.4506944470688,1786.0995187959882,24129000
2023-02-16,1798.8704833984375,1813.4657814381815,1788.8362159961134,1808.6006449738377,22905600
2023-02-17,1801.302978515625,1815.2901761193991,1794.6135412143606,1797.3501595703196,20924700
2023-02-20,1824.412353515625,1829.5814847328215,1802.215299430087,1807.9926423339843,19335900
2023-02-21,1802.823486328125,1824.7164342692863,1797.3502493428346,1822.2838102625185,23533500
2023-02-22,1806.47216796875,1806.7761624305604,1783.362909853737,1805.8639563385636,24888300
2023-02-24,1778.497802734375,1805.863985942905,1764.2066108432375,1800.0867548344052,43886100
2023-02-27,1799.478759765625,1807.688615716259,1787.924184804721,1789.4444913815169,17694600
2023-02-28,1815.8983154296875,1830.7977194722368,1804.343741462922,1810.7291844306876,32771400
2023-03-01,1800.9990234375,1815.8983161325277,1784.8833074199474,1815.8983161325277,23927400
2023-03-02,1797.35009765625,1824.4121744596407,1789.7483431449075,1796.1337857555163,26371800
2023-03-03,1813.7698974609375,1824.1081593950132,1804.6478361348193,1809.2088667978785,28786800
2023-03-06,1841.4400634765625,1852.0825425206738,1826.2366651534865,1826.2366651534865,28675200
2023-03-07,1868.806396484375,1869.110390963826,1845.6971370283572,1849.0418557753417,25149300
2023-03-08,1868.806396484375,1886.7463021969677,1856.3395049347905,1879.144658558068,22819800
2023-03-09,1898.9090576171875,1903.7740824583855,1863.9411208855133,1868.1980454598818,27714300
2023-03-10,1798.56640625,1885.226101096072,1798.56640625,1883.0974716269518,53189700
2023-03-13,1723.7655029296875,1767.855503587207,1705.217385607109,1733.1916701835364,66531900
2023-03-14,1593.320068359375,1623.4228718788859,1576.5963628618415,1584.1980066867961,90974100
2023-03-15,1641.9710693359375,1672.073872273763,1628.8960774067955,1654.1338551154483,52720500
2023-03-16,1598.4892578125,1598.7932522893,1519.4313183723652,1520.3435245093415,85301100
2023-03-17,1598.7930908203125,1623.7267598306014,1572.947327118452,1604.5704328887796,50293800
2023-03-20,1572.03515625,1631.6325449448323,1570.5147385723797,1590.2792775552098,42258900
2023-03-22,1603.962646484375,1631.0247273255904,1600.9219219554873,1626.7678020677865,34357800
2023-03-23,1586.326416015625,1594.8403767769435,1568.690394207638,1575.0758369403059,27356400
2023-03-24,1577.8126220703125,1587.846890282532,1563.5214287040078,1572.0353903654745,23054400
2023-03-27,1561.6968994140625,1579.3329217666412,1549.5341138584959,1577.8125039763906,30021900
2023-03-28,1603.3541259765625,1619.7738348343462,1576.2920503472335,1584.1977989758147,29220000
2023-03-29,1614.3006591796875,1614.3006591796875,1593.6240251073507,1594.8403370009992,24265500
2023-03-30,1628.625244140625,1642.9495963142972,1614.6122165544389,1631.7391742453483,20645400
2023-03-31,1649.800537109375,1661.322398427743,1631.7392625635066,1645.7522909081501,22284600
2023-04-03,1670.3529052734375,1682.8089679340337,1649.1777013849041,1650.4232278241457,24098700
2023-04-04,1689.348388671875,1693.7079593059666,1668.7959479080962,1677.8265278066829,22750200
2023-04-05,1663.501953125,1680.9404626031226,1656.9625405802801,1663.501953125,21280200
2023-04-06,1647.62060546875,1657.8968256983644,1643.5724735250483,1650.7346496117063,19022100
2023-04-07,1665.0589599609375,1680.9403897382624,1655.4055038482284,1659.4537494512933,15545700
2023-04-10,1674.401123046875,1692.4622824559601,1672.532719381224,1681.5632990857666,14286000
2023-04-11,1682.808837890625,1691.5279784447678,1659.7651180473692,1681.563197509332,23334600
2023-04-12,1695.5762939453125,1696.5104957601584,1679.6948630929323,1688.1026794265454,18070200
2023-04-13,1687.791259765625,1699.313120290904,1675.0238728321003,1689.0369002121793,16920000
2023-04-14,1693.396484375,1701.492976285439,1686.857071544889,1694.330686207873,16246200
2023-04-17,1735.7470703125,1735.7470703125,1715.1946292216094,1722.979682799112,20405100
2023-04-18,1760.0362548828125,1766.5756677194258,1742.9091832503407,1743.220621874378,21830400
2023-04-19,1781.21142578125,1781.21142578125,1756.922178547695,1767.8212757677775,20717100
2023-04-20,1783.7027587890625,1792.1105753849004,1762.8388795940275,1775.9177054097754,19806000
2023-04-21,1751.9398193359375,1773.4264608061292,1751.3169421083655,1763.1502409725592,18132000
2023-04-24,1733.8785400390625,1756.6108218418547,1733.8785400390625,1755.053742817001,14730300
2023-04-25,1754.742431640625,1765.018651514577,1741.3521677314945,1743.53200995995,16475100
2023-04-26,1716.7515869140625,1727.3392460491832,1710.5236125019223,1721.1112716370428,24292500
2023-04-27,1742.286376953125,1743.8433419581872,1713.6375594377996,1717.3743666805947,16683000
2023-04-28,1727.9619140625,1791.1763127175714,1675.6466125759898,1755.9879684302732,51764400
2023-05-01,1760.0362548828125,1761.9046585504163,1735.4355685799253,1736.9926476618018,17709300
2023-05-02,1749.1373291015625,1759.4135496117867,1736.6812662279133,1759.4135496117867,17151600
2023-05-08,1732.3216552734375,1752.2512185620587,1726.0935669622213,1732.6329798621805,17779200
2023-05-09,1761.2818603515625,1764.7072289946857,1727.9619195823448,1743.8433504414816,19301100
2023-05-10,1768.1326904296875,1784.325560756479,1762.527479244065,1764.7073216068004,18169200
2023-05-11,1774.04931640625,1775.6062814796705,1750.071506891676,1750.6942701133821,10510500
2023-05-12,1774.04931640625,1778.0975624431178,1765.0187365191116,1777.7861238131088,14458200
2023-05-15,1806.4349365234375,1806.4349365234375,1788.0623381808148,1788.996540029394,19851000
2023-05-16,1785.8824462890625,1798.6499472241699,1771.8694189492924,1790.5534554023193,35778900
2023-05-17,1783.7027587890625,1785.8824870661465,1769.6897311293326,1779.3430741582724,24894600
2023-05-18,1785.8824462890625,1799.8954736288329,1778.4088317078517,1796.7815435788673,27196200
2023-05-19,1756.2994384765625,1779.6544842009848,1752.562631160655,1778.0975191654597,26002800
2023-05-22,1759.413330078125,1774.9833211986804,1753.1852423992634,1755.053645895262,18237000
2023-05-23,1756.2994384765625,1777.163317336483,1744.4662533222915,1768.7555008756908,20260800
2023-05-24,1756.9222412109375,1767.1984615608812,1754.1196356609528,1756.2994779903781,13317600
2023-05-25,1731.3875732421875,1751.6285765585355,1731.3875732421875,1751.31713790993,18522600
2023-05-26,1716.440185546875,1733.567142923799,1715.5059837249225,1728.2733706121708,17535600
2023-05-29,1759.10205078125,1762.2160949026784,1738.5496104641031,1743.8433828360528,20301600
2023-05-30,1756.2994384765625,1769.6897027046678,1751.9398679541068,1768.7555008756908,13966500
2023-05-31,1768.1326904296875,1770.6239714266176,1754.7425397340205,1756.2995048283667,53231700
2023-06-01,1778.72021484375,1782.4570220177916,1750.6941610384388,1756.610810410106,22962300
2023-06-02,1771.8695068359375,1780.9002009283718,1760.036321174851,1779.0317971903942,24180900
2023-06-05,1799.272705078125,1807.0577582565145,1783.3912741402598,1796.7815382378958,25986600
2023-06-06,1785.8824462890625,1785.8824462890625,1766.575646633704,1779.0317089484915,19445400
