Price,終値,高値,安値,始値,出来高
Ticker,8411.T,8411.T,8411.T,8411.T,8411.T
Date,,,,,
2022-02-28,1311.5115966796875,1326.5617297563397,1304.2015320424564,1317.5316499103483,12925300
2022-03-01,1310.2213134765625,1319.6813951623137,1308.9313023375964,1312.3713320415059,9795000
2022-03-02,1271.521240234375,1290.8714112896832,1270.6612326319168,1290.011403687225,14490000
2022-03-03,1309.3614501953125,1315.3815028398888,1298.611356187141,1310.6514614762932,10509600
2022-03-04,1292.5914306640625,1312.8016093870203,1292.1614268614464,1305.06154093993,9352600
2022-03-07,1275.3909912109375,1286.1410838543204,1266.7909170962312,1281.8410467969672,10470400
2022-03-08,1238.410888671875,1263.351107957628,1235.4008622063532,1256.9010512457953,17309900
2022-03-09,1251.7408447265625,1267.2209788420405,1242.7107664925338,1242.7107664925338,8269900
2022-03-10,1292.5914306640625,1297.7514762954559,1281.4113317960432,1283.131347006508,10468800
2022-03-11,1300.76123046875,1302.9112490315083,1273.6709965779958,1273.6709965779958,11494400
2022-03-14,1323.9814453125,1334.731538242936,1314.5213635337163,1314.9513672509338,7158300
2022-03-15,1338.601806640625,1345.0518635309588,1329.5717269941576,1344.62185973827,7487400
2022-03-16,1348.921630859375,1355.8016901815777,1336.8815270455202,1340.3215567066215,9230200
2022-03-17,1373.862060546875,1379.4521096195226,1365.2619850504939,1365.2619850504939,11256600
2022-03-18,1378.1619873046875,1380.3120060056308,1368.7019050205367,1371.7119312018574,15415500
2022-03-22,1400.5220947265625,1404.8221318611236,1391.062013030528,1391.492016743984,11140400
2022-03-23,1422.88232421875,1433.6324173301034,1413.4222422807588,1427.6123651877456,12628900
2022-03-24,1418.1524658203125,1418.5824696001246,1394.932261710459,1403.532337306701,8676600
2022-03-25,1410.8424072265625,1425.8925395803967,1410.4124034450244,1425.0325320173204,7976700
2022-03-28,1423.7425537109375,1430.1926105836842,1403.5323755096647,1421.162530961839,12775200
2022-03-29,1419.4425048828125,1424.1725465531279,1413.4224518478657,1424.1725465531279,11444500
2022-03-30,1411.9508056640625,1421.6458486492716,1400.052343818579,1402.2557626788537,11453500
2022-03-31,1381.1029052734375,1404.4591445776787,1380.66222151298,1391.6793155244147,7904300
2022-04-01,1389.91650390625,1393.0012900594977,1366.560265888802,1369.2043683058714,7540000
2022-04-04,1393.00146484375,1393.8828324266944,1378.458899725166,1383.3064214313606,5045300
2022-04-05,1365.2384033203125,1395.2049015210166,1364.3570357261742,1393.4421663327398,8293200
2022-04-06,1361.712890625,1376.2554554763349,1360.8315230582523,1372.2893014259707,7018300
